,Message,Retweet Count,Created At,Username,Geo,Coord,Metadata
1663,"Llegaron las fotos de Florencio Varela! Queremos agradecer a toda la gente que se hizo presente en el lugar para que la fecha sea una fiesta!
Nos vemos pronto! 
.
.
.
.
.
.
.
.
.
.
#Rock #RockArgentino #Music #Musica… https://t.co/YozdLhDdxq",0,2019-08-31 16:57:36,KENNEK,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1664,"Llegaron las fotos de Florencio Varela! Queremos agradecer a toda la gente que se hizo presente en el lugar para que la fecha sea una fiesta!
Nos vemos pronto! 
.
.
.
.
.
.
.
.
.
.
#Rock #RockArgentino #Music #Musica… https://t.co/cERNA4mvpQ",0,2019-08-31 16:57:16,KENNEK,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1665,"Llegaron las fotos de Florencio Varela! Queremos agradecer a toda la gente que se hizo presente en el lugar para que la fecha sea una fiesta!
Nos vemos pronto! 
.
.
.
.
.
.
.
.
.
.
#Rock #RockArgentino #Music #Musica… https://t.co/EyeCbqbVnv",0,2019-08-31 16:56:31,KENNEK,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1666,"#NG4​, un grupo de hermanos que comparten su pasión por el #rock, escúchalos en #Ojalá ▶️  https://t.co/QNePhknuol | https://t.co/gjK3IK8MPU",1,2019-08-31 16:55:04,RADIOMÁS,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1667,"¡Una cerveza con mucho rock! 😎 Junto con la presentación de su nuevo #disco ""Giras y madrugadas"", la #banda anunció el lanzamiento de la Cerveza #LaBeriso. 

Clickeá acá https://t.co/9tkDFiKHig y enterate todo sobre la gira.

@laberisorock #girasymadrugadas #argentina #rock https://t.co/6O6Tf0731Z",0,2019-08-31 16:50:31,Vivo,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1668,"#Entrevista a martinylosuniversales Hoy en @RBDShow de 15 a 17  hs. https://t.co/IxgvzWekiM
#NoteLoPodesPerder #EstamosConVos 
#RBDRADIO #RBDSHOW #Musica #Rock https://t.co/ZL650wJT5z",0,2019-08-31 16:46:12,RBD SHOW,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1669,"Llegaron las fotos de Florencio Varela! Queremos agradecer a toda la gente que se hizo presente en el lugar para que la fecha sea una fiesta!
Nos vemos pronto! 
.
.
.
.
.
.
.
.
.
.
#Rock #RockArgentino #Music #Musica… https://t.co/dPolfMkPf3",0,2019-08-31 16:43:08,KENNEK,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1670,Hoy a las 12 del día nos vemos en el Tianguis Cultural Del Chopo Oficial para firma de autógrafos y showcase de Kraken #musica #music #rock #metal #heavymetal #concert #conciertos #band #chopo #showcase https://t.co/WnrjsNrB2B,0,2019-08-31 16:41:12,La Fraternidad,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1671,Esta noche tenemos la presentación de la 39 edición del festival en @rocknrollagr (C/Gran Capitán 25) con las actuaciones de Sardaukarz y Fajalauzza. 21 H. #Entradalibre #rock #conciertos #festivales #Granada https://t.co/WDnB06NInB,2,2019-08-31 16:39:49,Zaidín Rock,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1672,Esta noche presentación de la 39 edición de @zaidinrockfest con Sardaukarz y Fajalauzza en concierto. 21 H. Sala @rocknrollagr (C/Gran Capitán 25.) #EntradaLibre #Granada #conciertos #rock https://t.co/qK56tpKnBD,1,2019-08-31 16:35:48,Paco Burgos,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1673,Prueba nuestra hamburguesa... Deliciosa...! #Guatemala #bares #nightlife #rock #indie #indierock #party #livemusic #dj #dance #beer #cerveza #craftbeer #centrohistorico #rockandroll #pub #industrial #alternative… https://t.co/iiavf5WACd,0,2019-08-31 16:33:26,Soma Zona 1,"{'type': 'Point', 'coordinates': [14.63854005, -90.51565618]}","{'type': 'Point', 'coordinates': [-90.51565618, 14.63854005]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
1674,"💥Ahora pueden escuchar ""El_Contrato_"" desde la playlist de @Spotify Novedades Rock⬇️ Vayan a darle Play🤘
https://t.co/YKFaGDR37C
.
.
.
.
.
.
.
#rock #rockmexicano #Spotify #SPOTIFYPLAYLIST #elcontrato #rockenespañol #monterrey #rockband #mississippiqueens",1,2019-08-31 16:32:47,Mississippi Queens,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1675,Otra semana en @solyrabiaradio el pasado domingo y tuve el placer de pinchar a #Tahúres #Zurdos y su #PlanetaRuido! el próximo Domingo te espero en #DalePunkiDale repasando al panorama estatal e internacional de #melilla #punk #rock #ska #metal https://t.co/nKsSjh2XEu,0,2019-08-31 16:30:30,Dale Punki Dale,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1676,"Hoy en @InsomniaCine  (21:00 Hrs)
LETO

¡En la Unión Soviética también había #rock! 

No te pierdas el premiado film que retrata el florecimiento del rock ruso a comienzos de los '80s. 

¡Te esperamos! https://t.co/4CfDvk61bT",3,2019-08-31 16:17:15,Arcadia Films,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1677,"""(...) Ella cuida de sus olas,
yo vigilo la marea..."" #rock
https://t.co/9LW5KzkEaI https://t.co/kdZDe94TJr",0,2019-08-31 16:16:00,Paco Trinidad,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1678,"listos para embarcarnos en otro viaje por el tiempo, aterrizando en diferentes momentos de 1977 y 1987 donde nos encontramos con el Rock que ha hecho historia. Súbete a la nave #TempusFugit por #MuteRadio #FelizSabado #Rock #SaturdayMorning https://t.co/VPQN4YDiMX",1,2019-08-31 16:08:27,TempusFugitRadio,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1679,"ENVIO GRATIS desde 2ª unidad

https://t.co/uzOA3v8hH2

#tshirts #steampunk #vintage #skull #skullart #darkart #calavera #clockwork #retro #style #regalos #compras #shopping #rock #ROCKERS #camiseta #oldschool #lifestyle #design #moteros #heavy #tatoo https://t.co/1pHEKQ7F6b",0,2019-08-31 16:05:04,GS.Glitch,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1680,"Amig@s de México.. 
Hoy estaremos firmando autógrafos en el Tianguis Cultural Chopo.
Os esperamos!!!
#aldual #méxico #rockabilly #rocker #rock #kocatsentertaiment #rockabillyinternational #motorkultureclothing #creeperscustom #gretsch #rockabillymexicano #kocatsentertaiment https://t.co/GTxvZu3TNO",0,2019-08-31 16:04:19,Al Dual,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1681,Revolver / #TheBeatles https://t.co/7ujaJDT7KM #Rock #Beatles #アマゾン #Amazon #AmazonJP,0,2019-08-31 16:00:02,Yab. （ #反戦 #反核 #反原発 ）,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1682,Los invitamos a seguirnos en este programa de #radio donde el protagonista es el #Rock en sus diferentes estilos y tendencias,0,2019-08-31 15:57:13,EscenaRock,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1683,"Hoy se cumplen 10 años del último disco de estudio de The Black Crowes, Before the Frost...Until the Freeze.

#radiofreerock🤘 #ivoox #podcast #blackcrowes #Musica #rock #TalDiaComoHoy #music https://t.co/YaLzBtUIRU",0,2019-08-31 15:38:31,lagrantravesiaradio,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1684,"here we go... Ciudad Juarez 🤘🏻🤘🏻🤘🏻🤘🏻💀😎
.
.
.
.
#youtube #rock #memories #instadaily #dogsofinstagram #instapic
#music  #instalike  #musica  #songs #instacool   #classicrock  #love #spotify #instagood
#beat… https://t.co/hm4KsNr6nA",0,2019-08-31 15:35:14,Fer Martz,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1685,"Escucha el tema y corre a ponerle volumen, temazo 666 de la doncella!! @ironmaiden  creo que estoy haciendo las cosas bien!!! 🤘🤘🤘🤘🤘 #rock #BabyRock https://t.co/ZMGJc8zHxB",0,2019-08-31 15:34:37,Daniel,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1686,"Los argentinos @SodaStereoWeb son una auténtica leyenda en su país, una de las bandas de más éxito y más queridas que ha habido allí, gracias a joyas como ésta, incluida en su álbum Canción animal, de 1990. #rock https://t.co/J9BVkja7j8",0,2019-08-31 15:33:36,Hombre Pobre,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1687,ARCANA EN VIVO  (fotografía: Carlos Mosco) #arcana #arcanaperu #jhantorres #davidcisneros #cesararaujo #markkocruz #singer #guitar #guitarist #rock #music #hardrock #hardcore #punk #rockstar #punkhardcore #sg #live… https://t.co/UxnvHuccDQ,0,2019-08-31 15:33:00,Arcana,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1688,"🎶 Verano de música y espectáculos

ENVIO GRATIS desde 2ª unidad

https://t.co/6SsZjuluTs

#tshirts #Dj #vintage #retro #revival #musiclover #Musica #music #radio #STATION  #rock #camisetas #shopping #compras #lifestyle #Tshirts #song #electricguitar #guitarplayer #guitar https://t.co/K3dCGG6lIG",0,2019-08-31 15:30:08,GS.Glitch,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1689,"Con el calor 🥵 que está pegando, hoy es mejor tocar a la sombra, feliz sábado familia #metalicamentedeputamadre #victordeandres #guitarra #guitar #rock #metal #youtube en Madrid, Spain https://t.co/KIllogXTBP",1,2019-08-31 15:18:12,Víctor de Andrés,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1690,"Hoy se toca!
Llegó el día del Cheleando, a tocar, tomar, comer y vacilar!
Los esperamos allá, lleguen temprano!
Salud! 🥃🍻
.
.
.
#rock #rocknroll #rockchileno #rockband #rockbands #hardrock #heavymetal #metal… https://t.co/ujFh3q1uuf",0,2019-08-31 15:15:27,NitroHell,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1691,"Partners forever 🤘🏻🤘🤘🏿
PH: leticiavallejos
. 
. 
. 
#Krápula #RaulLesPol #DanValDés #rudyochávez #Rock #Gibson en Gran Hotel Cochabamba - Suites y Spa https://t.co/bp5EYafyGa",0,2019-08-31 15:11:19,krápula,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1692,"31 de #Agosto de 1957, #ElvisPresley toca en el Empire Stadium en #Vancouver,  #Canada 

Es la tercera vez que #Presley toca fuera de los #EstadosUnidos y será la última, 26,000 fans acudirán al concierto. 

#rock #MusicMonday #SaturdayMotivation #saturday #elvis #BTSVMAs #BTS https://t.co/UDrNZFGqiC",4,2019-08-31 15:09:28,Hi Rock! (Historia del rock),,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1693,#FelizSabado | #AlAire el #GabinetedelDrPop en @CyCRadio. Hoy con música de Beck con su trabajo que lo dio a conocer en el ámbito internacional y lo abrió una página en la historia del rock. #Rock #GeneraciónX #Loser #Beck,2,2019-08-31 15:03:29,Tatylyn,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1694,"Nada más importa que la buena música.  Radio X, la música primero.https://t.co/2ONis5TIun 
#LaMusicaPrimero #Rock #Musica #music #RadioX #Radio #MusicFirst https://t.co/2AoiIyaqlM",0,2019-08-31 15:00:35,RADIO X,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1695,Hoy partido del @BmCuatroValles y despues buen #rock en el #BernesgaFEST con forman's Driveway en Pola de Gordona las 21h #ciñera #FelizSabado #balonmano,0,2019-08-31 14:56:50,Inés Andersen,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1696,"Hoy en sábados de hilos que no le importan absolutamente a nadie: #temaikenes de #RockNacional inspirados en trenes o trenes que inspiran canciones o simplemente canciones que los autores deben haber escrito arriba de un tren en esperandolo :) ⬇️
#Rock #Tren #BuenSabado https://t.co/xwq61kE80g",0,2019-08-31 14:54:36,Naits,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1697,"Ya es #viernes de #rock en @sibarita_stage y estarán en nuestro escenario The Thugs con el mejor rock de los 60´s y 70´s. No te lo pierdas y reserva al 555 54 33. Iniciamos 9 pm. San Martín Texmelucan 68, Col. La Paz #Puebla Tenemos valet parking y no hay cover #PorPuroPlacer https://t.co/iWhx0wVpUB",0,2019-08-31 14:52:27,Sibarita Stage,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1698,"¡Fiestón! Apuntarse!
#SlanderTongue @SlovenlyRecs #BurnInHell #Germany #Australia
#punk #rock #garage #punkrock #conciertos #giras #euskalherria en Zaldívar, Pais Vasco, Spain https://t.co/bo0hStB7s7",0,2019-08-31 14:52:06,Popchild Magazine,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1699,"#BIN Boris Johnson, hoy primer ministro británico, dice que él es un ""músico de #Rock frustrado""... Gracias a Dios se fue con su ""música"" a la política. Allí la cómica #StandUp es más natural...",11,2019-08-31 14:33:07,ElObservadorBinario,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1700,"🎸 Recibe tú Dosis Diaria de ROCK 🎸 60 minutos continuos de más música 🎶 menos bla bla 😜 #bestontopradio 
🎧 horario del Golfo Pérsico #Kuwait UTC+3 ⏰8am ⏰5pm ⏰12am 
#rock #heavymetal #thrashmetal #gothicmusic #hardrock #rocknroll #alternativerock #music #grungestyle https://t.co/z27WdvE7NF",0,2019-08-31 14:33:04,BestOnTop Radio,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1701,Somos #ClubEmergente #FelizSábado #Rock #Agosto https://t.co/MqSUzuPfgs,0,2019-08-31 14:31:27,Club Emergente,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1702,Meteora / #LinkinPark https://t.co/6e1lGIdy39 #HipHop #Rock #アマゾン #Amazon #AmazonJP,0,2019-08-31 14:30:02,Yab. （ #反戦 #反核 #反原発 ）,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1703,"Hermosa velada musical en #Brothers Bar de #Tandil, abriendo para @rodrigomanigot 
PH Gonzalo Di Giorgio
#friday #viernesshow #concierto #piano #rock #acústico #unplugged #songwriter #cantautor https://t.co/rd9pYIuGgh",1,2019-08-31 14:26:58,Leonardo Bruno,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1704,"Foto: monica.delcastillo.7 

#cordoba #argentina #rock #greatest #hits #animalsenstudiotheater #studiotheater #animalstributo #animalstributoapinkfloyd #animalsenvivo #tributo #pinkfloydtribute #pinkfloyd… https://t.co/7u1uGIkpUD",0,2019-08-31 14:21:14,AnimalsTributo,"{'type': 'Point', 'coordinates': [-31.41714667, -64.18045462]}","{'type': 'Point', 'coordinates': [-64.18045462, -31.41714667]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
1705,Así se empieza un sabado. GNR. #gunsnroses y para mí nada suena mejor que un iPod y sigue sonando como nuevo luego de 12 años... Debe ser porque solo suena #rock.... jejejeje https://t.co/i1myHh9wEU,0,2019-08-31 14:20:39,Alejandro A Orduz,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1706,Hoy tributo a The Cranberries en #RockOla a partir de las 10pm Cover $100 #rock #tribut #concert #cranberries #requiemrockband https://t.co/sqhFMbC5AK,0,2019-08-31 14:18:11,Requiem Rock Band,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1707,"4.30am en Moreno hollybar_moreno  y sonaba Mr Crowley de ozzyosbourne de la mano de luciano_napolitano_rock
leonpablomedina @Mat_Lord77
@diegopianoblues
.
.
.
.
.
.
#rock #ozzy #ozzyosbourne #lucianonapolitano en… https://t.co/4yIytNzDyQ",0,2019-08-31 14:15:00,diego villamayor,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1708,"4.30am en Moreno hollybar_moreno  y sonaba Mr Crowley de ozzyosbourne de la mano de luciano_napolitano_rock
leonpablomedina @Mat_Lord77
@diegopianoblues
.
.
.
.
.
.
#rock #ozzy #ozzyosbourne #lucianonapolitano en… https://t.co/mCs7ZMA4RY",0,2019-08-31 14:12:06,diego villamayor,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1709,"Stoners! vacilen nuestro video del tema promocional ""Reset"" https://t.co/lYwtWOBK3f #Rock #Stoner #Sludge #Doom #Psicodelia",0,2019-08-31 14:08:06,Doña Moña,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1710,"Hoy se inaugura un nuevo bar para rock en Culiacán. Una nueva opción para tocar, y ahí estará mi banda @Ultrasonicoband participando en el elenco inaugural junto a @SilencioInfini1, @MalverdeBluesEx y #rockfordummies! Cáiganle! #rock #loud #localbar #music #Culiacan https://t.co/fAI1pB3EJ7",3,2019-08-31 14:03:50,Squeeze my Lemon!,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1711,"En nuestra cuenta de Instagram  (vientonegrovn) hay muchas más cosas de estas 👇

#Rock #VN #Ensayo #LiveMusic #MusicaEnVivo #Bandas 🤘🤘 https://t.co/kRxexGcpAW",1,2019-08-31 14:00:56,Viento Negro,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1712,"#LaEfeméride Hoy, cumplen años: el músico y cantautor irlandés @vanmorrison 74)/El guitarrista y fundador de @scorpions @rudolfschenker (71)/El vocalista y líder de @thevinesband #CraigNicholls (42) 🎧📱 @tunein @onlineradiobox 💻 https://t.co/eyDPL55zAt
#Radio #Rock #Xalapa https://t.co/JnVD3cRJOy",1,2019-08-31 14:00:01,La Libélula Radio,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1713,"Qué grande era! Ronnie James Dio #rock #metal
https://t.co/lYM3yJAAUt",2,2019-08-31 13:55:22,Antonio Mautor,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1714,"Hoy es el tributo a The Cranberries y estamos listos para cantar a todo Volumen con Ustedes!!!!! 
Los esperamos en RockOla!
Cover $100
Entrada desde las 8pm
#rockolabar #requiemrockband #xenianajera #rockband #rock… https://t.co/h8GtW8SWwb",0,2019-08-31 13:54:57,Requiem Rock Band,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1715,"verano de música y conciertos 

ENVIO GRATIS desde 2ª unidad

https://t.co/xmkO0vxo96

#psicodelia #retro # #psychedelic  #hippies #acid #musica #festivales #tshirts #rock #blues #guitarplayer #musicos #guitarrista  #compras #regalos #shopping #camiseta #tshirts https://t.co/r61FFKPo9s",0,2019-08-31 13:50:03,GS.Glitch,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1716,#EducacionAnterior: una historia incompleta del punk vzlano. Compilación @Fanzinero con prólogo de @AsierCazalis. En la calle octubre 2019. Más info en la cuenta Instagram @LibroPunkVzla #DDHH #Punk #Rock https://t.co/8EUoN7Vznw,0,2019-08-31 13:44:04,Cresta Metalica Producciones,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1717,"Puro #rock del bueno, osea el #chapin en el #RockFest del festival del centro histórico!!
.
📸 @annie_quinonezr https://t.co/vWdDkAl9Ao",8,2019-08-31 13:42:18,BOOMPER,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1718,"HOY HOY HOY!!!! Tributo a The Cranberries en RockOla! -
Entrada desde las 8pm - Cover $100 
#requiemrockband #thecranberries #tribut #rockolabar #xenianajera #rockband #rock #culiacan #sabado #concierto en RockOla https://t.co/HzuB5meUPU",0,2019-08-31 13:34:25,Christian Núñez,"{'type': 'Point', 'coordinates': [24.80399583, -107.38199651]}","{'type': 'Point', 'coordinates': [-107.38199651, 24.80399583]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
1719,"#EducacionAnterior:  Una historia incompleta del punk vzlano. El libro toma el nombre de una canción emblemática de Sentimiento Muerto, escrita por Alberto Cabello. Más info en la cuenta Instagram @LibroPunkVzla #DDHH #Punk #Rock #Venezuela https://t.co/iLuzTGmcTD",0,2019-08-31 13:34:13,Cresta Metalica Producciones,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1720,"El Volumen 27 de @sumergidaciudad incluye el tema “SLAVES OF FEAR” de @_health_.
LINK - https://t.co/Rvr8I2pOtu.
.
.
.
.
#podcast #radioindie #indiemusic #bands #indierock #IndieNation #indiepop #indieband #indiescene #music #musica #laciudadsumergida #rock #rockalternativo https://t.co/fyL9mILrqi",0,2019-08-31 13:32:32,𝙻𝚊 𝙲𝚒𝚞𝚍𝚊𝚍 𝚂𝚞𝚖𝚎𝚛𝚐𝚒𝚍𝚊,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1721,"#Efemérides #LaCueva. 31 de agosto de 1989, después de 9 años lejos de los escenarios, The Rolling Stones dan su primer concierto en el estadio JFK de Filadelfia 🎸🎼

#rock #therollingstones #mickjagger #keithrichards https://t.co/uSCzqxxUR6",4,2019-08-31 13:22:24,La Cueva,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1722,#rock #grunge @ Condominio Life Park https://t.co/hGGWn4ktWo,0,2019-08-31 13:20:48,Erik Nascimento,"{'type': 'Point', 'coordinates': [-23.48535822, -46.87170148]}","{'type': 'Point', 'coordinates': [-46.87170148, -23.48535822]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
1723,"Wey Mr. Kitty en el #SynthFest4 rifo bien mamón, te dejo el video de mi canal de YouTube donde próximamente podrás encontrar entrevistas a varias bandas nacionales de #Metal #Electro #PostPunk #Rock y todos sus derivados. 

https://t.co/3RqCMYppxm",0,2019-08-31 13:19:44,Dany,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1724,"Esperando el nuevo disco de #AlterBridge 

#Slash #MylesKennedy #ToddDammitKers #ToddKerns #FrankSidoris #BrentFitz #LivingTheDreamWorldTour #MindYourManners #RockNRoll #Rock #RockMusic #Slasher #Concert #Chile… https://t.co/9Na3s32M9r",0,2019-08-31 13:19:26,smkcchile,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1725,"Completamente en vivo!!
universidad921 se lució un año más en el #rockfest de #radiorama92!! Gracias por todo!
#rock #musica #22fch @fchgt
.
📸 @annykrz https://t.co/LuxxAeAkey",3,2019-08-31 13:16:34,BOOMPER,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1726,"Hoy sabado, vuelve el Grunge al oeste🤘,  tocamos 23hs con noventipicook en valinor.irishbar.  
Viene de invitado el gran ramaneves a tocar unos temas!!  💪🏼 
Entrada gratis 😎.. 
 
.
.
.
#Grunge #ramos #rock… https://t.co/lOFiPGcFI8",0,2019-08-31 13:11:55,Augusto Argañaraz,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1727,https://t.co/L4ushgxOab Método Berklee.Jazz Blues.Desde 1987 capacitando guitarristas al mas alto nivel profesional. #clasesdeguitarra #guitarra #guitarraelectrica #clasesdemusica #jazz #blues #rock #fender #gibson #pickupjazz #guitarpractice #jazzguitar #jazzmusic #guitarlessons https://t.co/Kzx7FBWbic,0,2019-08-31 13:10:43,Omar Garayalde,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1728,"Ya te habrás enterado no? Que hoy toco en el Parque de la Memoria!!!
@son_and_bastard
#rock #SAB #SonAndBastard https://t.co/GkibXuTsTh",0,2019-08-31 13:07:47,♠️ Albher Lozano ♠️,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1729,"#AltoVoltaje…  Yeah Rockerssss!!!... Seguimos aumentando!!! Gracias por ser parte de esta legión de Voltajes. Seguiremos junto a ustedes en pie de lucha... CUESTE LO QUE CUESTE!!!!
#MetalCommunity #HardRock #RockAndRoll #Rock #Incombustible https://t.co/RVdOkKKkMl",1,2019-08-31 13:01:34,Alto Voltaje,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1730,"#rock #noticias
Ellos fueron una de las parejas más célebres de la historia de la música: El legendario Nick Cave por fin habla sobre su tormentosa relación con PJ Harvey. 💔 Detalles aquí https://t.co/YXiJ5c93rC",1,2019-08-31 12:45:00,Eclectic Electric,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1731,"La Nerona es tu jefa, perrito faldero de Moreno. #Rock https://t.co/YYNMLtEIiO",0,2019-08-31 12:23:21,Leandro Donati,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1732,"Como el sol EP III. 2018. Disponible en plataformas digitales. #madamehyde #rock #parana #spotify #deezer en Paraná, Entre Rios https://t.co/sfyemR5Qll",0,2019-08-31 12:11:20,Madame Hyde,"{'type': 'Point', 'coordinates': [-31.7333, -60.5333]}","{'type': 'Point', 'coordinates': [-60.5333, -31.7333]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
1733,"¡Achoooo, qué público más majo tuvimos anoche en El Raal, coreando y bailando nuestros temazos en total conexión! Mil millones de gracias a la gran organización del Rock&amp;Raal Festival. ¡¡Nos volvemos a Castellón con una inmensa sonrisa!! #DryRiver #Rock&amp;Raal https://t.co/7l2SrXBdML",5,2019-08-31 12:10:49,Dry River,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1734,"Aquí os ofrecemos nuestra tercera maqueta gratis https://t.co/FdP0WtDzab #viñarock #rock #punk #followback August 31, 2019 at 02:00PM",0,2019-08-31 12:00:13,OVAM Rock Valencia,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1735,"Me levanté pensando en lo loco de estar feliz por tocar esta noche y tener la cabeza en ese plan mientras todo se va a la mierda.
Me di cuenta de que de eso se trata ser artista, de seguir conectada con ese lugar lúdico que no te deja caer y ayuda a lxs demxs a resistir.  #Rock",5,2019-08-31 11:57:14,Andrea Julia Alvarez 🥁,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1736,“ESCENA ROCK”: Es un programa dedicado a este género en sus diferentes tendencias: #Rock #Metal #Fusion #Blues #Jazz #Punk y sus vertientes,0,2019-08-31 11:57:12,EscenaRock,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1737,"🤘¡Howard y Raj saben que esta noche toca conciertazo!🤘
A las 22 h. en #Marbella Noche Andaluza Homenaje al Rock Andaluz  de @Delola_Oficial 
Compra tu entrada aquí: https://t.co/RIarFTdM7Q
#espectaculonocheandaluza #concierto #música #rock #rockandaluz #giranocheandaluza2019 https://t.co/cypHPXh5Yb",0,2019-08-31 11:50:06,mientrada.net,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1738,"Vamos con los Allman Brothers, familia tan talentosa como numerosa

#music #musica #rock #allmanbrothersband #allmanbrothers #theallmanbrothers #theallmanbrothersband #classicrock #rockcollector #rockcollection… https://t.co/PcvQGvVJY5",4,2019-08-31 11:49:34,7dias7notas blog musical,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1739,"Hoy es el día.
20 y 30 dan puerta en @NicetoClub y empezamos bien temprano porque el rock murió o no te enteraste? #ElRockAMuertoOtraVez en medio de un país en llamas , en el medio de la hecatombe anunciada resistiendo juntos @colemanrichard  y yo más el #rock obvio. https://t.co/0BfXKb83Fi",13,2019-08-31 11:45:30,Andrea Julia Alvarez 🥁,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1740,"#Backtowork2019

 + ENVIO GRATIS desde 2ª unidad

 https://t.co/6KnzYQE1t5

 #Rock #Blues #Jazz #musica #lifestyle #Tshirts #musica  #artista  #musicos #guitarra #guitarrista #musico https://t.co/IcKU3W4X13",0,2019-08-31 11:40:03,GS.Glitch,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1741,Sócrata oyendo el nuevo disco de Tool. toolmusic toollband @kindleriches #tool #rock #sócrata Photographer extonyfarg en Yachts de Paris https://t.co/Rwmmx2BOil,0,2019-08-31 11:21:02,Zoé Valdés,"{'type': 'Point', 'coordinates': [48.84783066, 2.36324464]}","{'type': 'Point', 'coordinates': [2.36324464, 48.84783066]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
